customer_id,full_name,customer_email,customer_password,customer_street,customer_city,customer_state,customer_zipcode
4811,Karen Dunn,XXXXXXXXX,XXXXXXXXX,2721 Dewy Panda Manor,Hollister,CA,95023
4813,Mary Smith,XXXXXXXXX,XXXXXXXXX,3510 Dusty Zephyr Range,Chino,CA,91710
4814,Paul Suarez,XXXXXXXXX,XXXXXXXXX,9 Fallen Hill,Simi Valley,CA,93065
4815,Jerry Smith,XXXXXXXXX,XXXXXXXXX,4903 Lazy Parkway,Los Angeles,CA,90001
4818,Stephanie Smith,XXXXXXXXX,XXXXXXXXX,3495 Fallen Gardens,Gardena,CA,90247
4823,Diana Thomas,XXXXXXXXX,XXXXXXXXX,436 Velvet Berry Row,Compton,CA,90221
4825,Jack Boyle,XXXXXXXXX,XXXXXXXXX,1124 Silent Pine Harbour,Riverside,CA,92503
4829,Mary Smith,XXXXXXXXX,XXXXXXXXX,7887 Hazy Timber Island,Sunnyvale,CA,94087
4832,Raymond Navarro,XXXXXXXXX,XXXXXXXXX,8548 Sleepy Nectar Gardens,Vallejo,CA,94591
4842,Rachel Smith,XXXXXXXXX,XXXXXXXXX,6081 Burning Grounds,Pittsburg,CA,94565
4844,Lauren Wu,XXXXXXXXX,XXXXXXXXX,9243 Round Extension,El Centro,CA,92243
4848,Jennifer Morgan,XXXXXXXXX,XXXXXXXXX,1985 Sunny Manor,Watsonville,CA,95076
4855,Tyler Key,XXXXXXXXX,XXXXXXXXX,1507 Dewy Quail Wharf,San Jose,CA,95123
4864,Crystal Leon,XXXXXXXXX,XXXXXXXXX,7112 Golden Circuit,Fresno,CA,93722
4866,Sean Hoffman,XXXXXXXXX,XXXXXXXXX,8767 Silent Range,Escondido,CA,92026
4873,Samantha Wilson,XXXXXXXXX,XXXXXXXXX,8762 Burning Dale Pike,San Diego,CA,92109
4880,Carol Banks,XXXXXXXXX,XXXXXXXXX,4761 Indian Mountain Plaza,Mission Viejo,CA,92691
4888,Mary Berry,XXXXXXXXX,XXXXXXXXX,9337 Rustic Inlet,Modesto,CA,95351
4896,Nicholas Smith,XXXXXXXXX,XXXXXXXXX,7810 Round Corners,La Puente,CA,91744
4897,Mary Garcia,XXXXXXXXX,XXXXXXXXX,7502 Dewy Square,Bellflower,CA,90706
4906,Richard Smith,XXXXXXXXX,XXXXXXXXX,8977 Sunny Dale Run,San Jose,CA,95124
4908,Ann Mccoy,XXXXXXXXX,XXXXXXXXX,2830 Velvet Pathway,Fontana,CA,92336
4928,Mary Adams,XXXXXXXXX,XXXXXXXXX,3601 Cozy Creek Trail,Moreno Valley,CA,92557
4930,Mary Preston,XXXXXXXXX,XXXXXXXXX,6450 Sleepy Island Path,Napa,CA,94558
4937,Mary Rogers,XXXXXXXXX,XXXXXXXXX,6630 Sleepy Mews,Baldwin Park,CA,91706
4949,Mary Simmons,XXXXXXXXX,XXXXXXXXX,1247 Gentle Grove Valley,Riverside,CA,92507
4952,Elizabeth Smith,XXXXXXXXX,XXXXXXXXX,141 Dewy Plaza,Long Beach,CA,90804
4965,Mary Gutierrez,XXXXXXXXX,XXXXXXXXX,1028 Shady Panda Manor,Santa Clara,CA,95051
4970,Nancy Mitchell,XXXXXXXXX,XXXXXXXXX,8675 Lazy Pathway,Mission Viejo,CA,92692
4986,Katherine Cole,XXXXXXXXX,XXXXXXXXX,5808 Grand Sky Field,Santa Ana,CA,92707
4999,Virginia Green,XXXXXXXXX,XXXXXXXXX,7479 Colonial Ramp,San Bernardino,CA,92404
5003,Mary Alexander,XXXXXXXXX,XXXXXXXXX,8407 Umber Leaf Pointe,Laguna Niguel,CA,92677
5016,James Rangel,XXXXXXXXX,XXXXXXXXX,1213 Quaking Plaza,Oceanside,CA,92056
5022,Judy Baker,XXXXXXXXX,XXXXXXXXX,610 Clear Apple Highway,San Jose,CA,95116
5036,Andrew Smith,XXXXXXXXX,XXXXXXXXX,5714 Fallen Prairie Woods,Canyon Country,CA,91351
5037,Amber Pearson,XXXXXXXXX,XXXXXXXXX,1819 Noble Ramp,Los Angeles,CA,90016
5050,Susan Nicholson,XXXXXXXXX,XXXXXXXXX,5202 Old Shadow Rise,Huntington Beach,CA,92647
5062,Donald Mosley,XXXXXXXXX,XXXXXXXXX,7477 Easy Falls,South El Monte,CA,91733
5073,Mary Frazier,XXXXXXXXX,XXXXXXXXX,4113 Merry Barn Expressway,Poway,CA,92064
5088,Mary Smith,XXXXXXXXX,XXXXXXXXX,698 Colonial Way,Oceanside,CA,92057
5090,Margaret Brandt,XXXXXXXXX,XXXXXXXXX,3775 Emerald Meadow,Carlsbad,CA,92009
5097,Jennifer Moore,XXXXXXXXX,XXXXXXXXX,6721 Lost Drive,Martinez,CA,94553
5100,Stephen Smith,XXXXXXXXX,XXXXXXXXX,7864 Broad Hickory Swale,Encinitas,CA,92024
5103,Mary Davis,XXXXXXXXX,XXXXXXXXX,1744 Little Mews,Simi Valley,CA,93065
5105,Mary Smith,XXXXXXXXX,XXXXXXXXX,2036 Tawny Branch Crossing,Alhambra,CA,91801
5107,Mary Waters,XXXXXXXXX,XXXXXXXXX,3152 Wishing Limits,Corona,CA,92879
5109,Beverly Kim,XXXXXXXXX,XXXXXXXXX,1850 Cotton Farm,San Jose,CA,95124
5119,Brenda Miller,XXXXXXXXX,XXXXXXXXX,9503 Harvest Pony Ridge,San Diego,CA,92109
5121,Shawn Holmes,XXXXXXXXX,XXXXXXXXX,4377 Hazy Hollow,Antioch,CA,94509
5124,Amber Smith,XXXXXXXXX,XXXXXXXXX,3236 Grand Carrefour,Los Angeles,CA,90024
5131,Steven Barr,XXXXXXXXX,XXXXXXXXX,2897 Cozy Sky Farms,Santee,CA,92071
5137,James Smith,XXXXXXXXX,XXXXXXXXX,669 Velvet Branch Ramp,Riverside,CA,92507
5138,William Rivera,XXXXXXXXX,XXXXXXXXX,3367 Easy Pines,Ventura,CA,93003
5146,Harry Graves,XXXXXXXXX,XXXXXXXXX,7924 Wishing Nook,Santa Ana,CA,92707
5152,Mary Andrews,XXXXXXXXX,XXXXXXXXX,436 Honey Willow Knoll,El Monte,CA,91732
5161,Mary Zavala,XXXXXXXXX,XXXXXXXXX,6134 Hidden Field,Mission Viejo,CA,92691
5170,Mary Smith,XXXXXXXXX,XXXXXXXXX,436 Pleasant River Diversion,Lynwood,CA,90262
5173,Mary Smith,XXXXXXXXX,XXXXXXXXX,2889 Foggy Drive,Corona,CA,92879
5175,Mary Sullivan,XXXXXXXXX,XXXXXXXXX,9672 Green Mountain Pines,Huntington Park,CA,90255
5176,Jessica Smith,XXXXXXXXX,XXXXXXXXX,181 Velvet Highway,Hayward,CA,94544
5177,Tiffany Hughes,XXXXXXXXX,XXXXXXXXX,7486 Cozy End,Encinitas,CA,92024
5186,Jason Robinson,XXXXXXXXX,XXXXXXXXX,1965 Shady Robin Townline,Alhambra,CA,91801
5196,Mary Smith,XXXXXXXXX,XXXXXXXXX,9816 Grand Hills Knoll,South San Francisco,CA,94080
5202,Mary Smith,XXXXXXXXX,XXXXXXXXX,3541 Amber Knoll,Victorville,CA,92392
5206,Mary Palmer,XXXXXXXXX,XXXXXXXXX,4212 Cozy Corners,San Diego,CA,92113
5210,Thomas Kelly,XXXXXXXXX,XXXXXXXXX,9077 Little Swale,San Jose,CA,95112
5213,Betty Moore,XXXXXXXXX,XXXXXXXXX,9595 Lazy Link,South Gate,CA,90280
5215,Amber Smith,XXXXXXXXX,XXXXXXXXX,3051 Old Bluff Port,Cypress,CA,90630
5217,David Smith,XXXXXXXXX,XXXXXXXXX,6906 Quiet Rise,Livermore,CA,94550
5218,Timothy George,XXXXXXXXX,XXXXXXXXX,6575 Little Boulevard,Costa Mesa,CA,92626
5223,Mary Smith,XXXXXXXXX,XXXXXXXXX,4590 Silver Anchor Street,Rowland Heights,CA,91748
5230,Jason Smith,XXXXXXXXX,XXXXXXXXX,4725 Colonial Hickory Chase,Santa Ana,CA,92704
5237,Mary Gilbert,XXXXXXXXX,XXXXXXXXX,5779 Quiet Brook Pines,Rowland Heights,CA,91748
5239,Johnny Brown,XXXXXXXXX,XXXXXXXXX,1980 Thunder Edge,San Diego,CA,92105
5249,Robert Huffman,XXXXXXXXX,XXXXXXXXX,406 Shady Cider Corner,Sacramento,CA,95822
5263,Benjamin Taylor,XXXXXXXXX,XXXXXXXXX,6843 Dusty Log Edge,San Jose,CA,95112
5265,Sarah Rogers,XXXXXXXXX,XXXXXXXXX,3919 Red Branch Corner,Los Angeles,CA,90011
5271,Mary Hall,XXXXXXXXX,XXXXXXXXX,9861 Grand Elk Trace,North Hills,CA,91343
5273,Mary Smith,XXXXXXXXX,XXXXXXXXX,9234 Broad Private,Vista,CA,92084
5278,Raymond Kennedy,XXXXXXXXX,XXXXXXXXX,8110 Broad Passage,Westminster,CA,92683
5283,Jacob Guerrero,XXXXXXXXX,XXXXXXXXX,3309 Grand Circuit,Escondido,CA,92026
5293,Michelle Callahan,XXXXXXXXX,XXXXXXXXX,1321 Cotton Horse Concession,Sacramento,CA,95823
5297,Mary Smith,XXXXXXXXX,XXXXXXXXX,8734 Dewy Expressway,San Diego,CA,92115
5305,Kathleen Bailey,XXXXXXXXX,XXXXXXXXX,2027 Heather Hickory Crescent,Corona,CA,92882
5320,Mary Garza,XXXXXXXXX,XXXXXXXXX,9897 Sunny Via,Stockton,CA,95207
5326,Sean Spencer,XXXXXXXXX,XXXXXXXXX,6340 Merry Blossom Boulevard,Los Angeles,CA,90066
5329,Jack Townsend,XXXXXXXXX,XXXXXXXXX,4352 Heather Timber Quay,Long Beach,CA,90805
5331,Victoria Hines,XXXXXXXXX,XXXXXXXXX,8172 High Branch Canyon,Bakersfield,CA,93308
5340,Nicole Lewis,XXXXXXXXX,XXXXXXXXX,6727 Hazy Isle,Hawthorne,CA,90250
5342,Willie Flynn,XXXXXXXXX,XXXXXXXXX,7596 Bright Pike,San Jose,CA,95111
5348,Mary Wilson,XXXXXXXXX,XXXXXXXXX,1320 Silver Embers Villas,Los Angeles,CA,90032
5350,Timothy Solomon,XXXXXXXXX,XXXXXXXXX,8667 Jagged Trail,Compton,CA,90220
5358,Mary Smith,XXXXXXXXX,XXXXXXXXX,8478 Clear Anchor Round,Pacoima,CA,91331
5366,Lawrence Brooks,XXXXXXXXX,XXXXXXXXX,9086 Noble Port,San Diego,CA,92102
5370,Andrew Smith,XXXXXXXXX,XXXXXXXXX,4152 Burning Prairie Square,San Diego,CA,92117
5375,Jeremy Holmes,XXXXXXXXX,XXXXXXXXX,1819 Noble Ramp,Los Angeles,CA,90046
5381,Marilyn Curry,XXXXXXXXX,XXXXXXXXX,4385 Dusty Drive,Los Angeles,CA,90047
5393,Mary Zimmerman,XXXXXXXXX,XXXXXXXXX,5841 Noble Loop,Wilmington,CA,90744
5408,Rebecca Zamora,XXXXXXXXX,XXXXXXXXX,7106 Rustic Brook Byway,Fremont,CA,94539
5410,Mary Davis,XXXXXXXXX,XXXXXXXXX,9404 Crystal Island Acres,Pittsburg,CA,94565
5424,Mary Howard,XXXXXXXXX,XXXXXXXXX,9702 Shady Pond Village,Vista,CA,92083
5426,Mary Smith,XXXXXXXXX,XXXXXXXXX,6296 Rocky Nectar Square,Antioch,CA,94509
5431,Judith Peck,XXXXXXXXX,XXXXXXXXX,259 Green Link,Oceanside,CA,92054
5437,Austin Estes,XXXXXXXXX,XXXXXXXXX,7173 Fallen Vista,San Pablo,CA,94806
5440,Mary Malone,XXXXXXXXX,XXXXXXXXX,4868 Tawny Park,Ontario,CA,91764
5452,Mary Olson,XXXXXXXXX,XXXXXXXXX,3872 Colonial Pioneer Estates,Santa Cruz,CA,95060
5465,Mary Jones,XXXXXXXXX,XXXXXXXXX,7639 Pleasant Canyon,Alameda,CA,94501
5478,Megan Bailey,XXXXXXXXX,XXXXXXXXX,8620 Noble Farm,Temecula,CA,92592
5485,Kathy Bishop,XXXXXXXXX,XXXXXXXXX,586 Indian Rise Grounds,Corona,CA,92879
5488,Mary Cisneros,XXXXXXXXX,XXXXXXXXX,9875 Emerald Berry Grounds,Ontario,CA,91764
5494,Rose Smith,XXXXXXXXX,XXXXXXXXX,7596 Emerald Common,Oceanside,CA,92056
5497,Katherine Skinner,XXXXXXXXX,XXXXXXXXX,454 Cozy Bluff Hill,San Diego,CA,92115
5499,Karen Santiago,XXXXXXXXX,XXXXXXXXX,6165 Lazy Plaza,Paramount,CA,90723
5503,Tiffany Smith,XXXXXXXXX,XXXXXXXXX,4204 Iron Hollow,Escondido,CA,92025
5520,Virginia Smith,XXXXXXXXX,XXXXXXXXX,7441 Cozy Autumn Trace,Bellflower,CA,90706
5527,Joshua Smith,XXXXXXXXX,XXXXXXXXX,9657 Broad Creek By-pass,Sacramento,CA,95823
5528,Nathan Kent,XXXXXXXXX,XXXXXXXXX,164 Dewy Nook,Fresno,CA,93722
5532,Mary Smith,XXXXXXXXX,XXXXXXXXX,4905 Broad Ledge,Rowland Heights,CA,91748
5534,Elizabeth Smith,XXXXXXXXX,XXXXXXXXX,1078 Misty Blossom Meadow,South El Monte,CA,91733
5536,Mary Smith,XXXXXXXXX,XXXXXXXXX,7596 Quaking Quay,Alhambra,CA,91801
5538,Lisa Smith,XXXXXXXXX,XXXXXXXXX,7740 Dusty Berry Quay,Livermore,CA,94550
5539,Mary Lopez,XXXXXXXXX,XXXXXXXXX,2659 Jagged Rabbit View,Ontario,CA,91764
5544,Mary Welch,XXXXXXXXX,XXXXXXXXX,2122 Rustic Link,Tustin,CA,92780
5557,Ann Smith,XXXXXXXXX,XXXXXXXXX,2792 Stony Range,Lake Forest,CA,92630
5569,Katherine Austin,XXXXXXXXX,XXXXXXXXX,6940 Easy Brook Extension,Davis,CA,95616
5570,Mary Smith,XXXXXXXXX,XXXXXXXXX,852 Hazy Gate Circuit,Mission Viejo,CA,92691
5572,Richard Smith,XXXXXXXXX,XXXXXXXXX,5284 Emerald Abbey,San Jose,CA,95127
5575,Richard Smith,XXXXXXXXX,XXXXXXXXX,7855 Golden Lake Limits,Elk Grove,CA,95758
5577,Mary Smith,XXXXXXXXX,XXXXXXXXX,454 Cozy Bluff Hill,Modesto,CA,95350
5580,Kathryn Smith,XXXXXXXXX,XXXXXXXXX,1490 Amber Forest Forest,Moreno Valley,CA,92557
5585,Mary Wilson,XXXXXXXXX,XXXXXXXXX,6115 Lazy Embers Meadow,Moreno Valley,CA,92553
5588,Jane Hopkins,XXXXXXXXX,XXXXXXXXX,2877 Thunder Spring Isle,Santa Ana,CA,92707
5595,Samuel Santos,XXXXXXXXX,XXXXXXXXX,8733 Sunny Woods,Spring Valley,CA,91977
5601,Deborah Roberts,XXXXXXXXX,XXXXXXXXX,6460 Amber Dell,Sacramento,CA,95828
5616,Mary Dudley,XXXXXXXXX,XXXXXXXXX,5486 Jagged Lake Avenue,Oxnard,CA,93030
5625,Thomas Smith,XXXXXXXXX,XXXXXXXXX,6876 Grand Park,Goleta,CA,93117
5631,Gloria Goodman,XXXXXXXXX,XXXXXXXXX,3971 Bright Glen,Los Angeles,CA,90066
5645,Mary Villegas,XXXXXXXXX,XXXXXXXXX,7377 Jagged Nook,Oxnard,CA,93033
5655,Mary Bryant,XXXXXXXXX,XXXXXXXXX,3244 Misty Leaf Inlet,Los Angeles,CA,90027
5661,Christopher Smith,XXXXXXXXX,XXXXXXXXX,3570 Stony View,Indio,CA,92201
5664,Teresa Allen,XXXXXXXXX,XXXXXXXXX,9084 Noble Horse Crescent,South Gate,CA,90280
5669,Mary Smith,XXXXXXXXX,XXXXXXXXX,5759 Little Timber By-pass,Cerritos,CA,90703
5678,Nathan Smith,XXXXXXXXX,XXXXXXXXX,4900 Crystal Fawn Isle,Palmdale,CA,93550
5680,Laura Young,XXXXXXXXX,XXXXXXXXX,3567 Misty Circle,Pomona,CA,91767
5689,Thomas Ramsey,XXXXXXXXX,XXXXXXXXX,9725 Cotton Forest,El Cajon,CA,92020
5698,Mary Smith,XXXXXXXXX,XXXXXXXXX,8025 Velvet River Round,Fremont,CA,94536
5699,Mildred Murphy,XXXXXXXXX,XXXXXXXXX,2901 Easy Pond Arbor,Sunnyvale,CA,94087
5700,Mary Simmons,XXXXXXXXX,XXXXXXXXX,6553 Stony Goose Drive,Sacramento,CA,95822
5708,Mary Smith,XXXXXXXXX,XXXXXXXXX,3095 Silver Lake Manor,Los Angeles,CA,90032
5714,Christopher Meza,XXXXXXXXX,XXXXXXXXX,9992 Easy Front,Los Angeles,CA,90007
5717,Robert Andrews,XXXXXXXXX,XXXXXXXXX,5261 Amber Avenue,Bakersfield,CA,93308
5726,Terry Hartman,XXXXXXXXX,XXXXXXXXX,1134 Sunny Willow Round,North Hills,CA,91343
5736,Mary Smith,XXXXXXXXX,XXXXXXXXX,8414 Velvet Island Ramp,Los Angeles,CA,90065
5741,Mary Spencer,XXXXXXXXX,XXXXXXXXX,805 Amber Hills Crossing,Los Angeles,CA,90023
5758,Jordan Johnson,XXXXXXXXX,XXXXXXXXX,6473 Bright Expressway,Huntington Beach,CA,92647
5763,Mary Smith,XXXXXXXXX,XXXXXXXXX,2757 Tawny View Swale,Clovis,CA,93611
5767,John Smith,XXXXXXXXX,XXXXXXXXX,3422 Jagged Willow Way,Los Angeles,CA,90046
5770,Brandon Johnson,XXXXXXXXX,XXXXXXXXX,9693 Clear Crossing,Clovis,CA,93611
5775,Joyce Garcia,XXXXXXXXX,XXXXXXXXX,4868 Tawny Park,Los Angeles,CA,90004
5781,Jack Stanley,XXXXXXXXX,XXXXXXXXX,3032 High Run,Los Angeles,CA,90043
5788,Mary Barrera,XXXXXXXXX,XXXXXXXXX,523 Crystal Log Square,Indio,CA,92201
5790,Mary Young,XXXXXXXXX,XXXXXXXXX,4174 Dewy Pioneer Court,Fremont,CA,94536
5791,Debra Lutz,XXXXXXXXX,XXXXXXXXX,5500 Noble Brook Circuit,Elk Grove,CA,95758
5797,Roy Smith,XXXXXXXXX,XXXXXXXXX,1546 Cinder Autumn Cape,La Mirada,CA,90638
5825,Roy Mckay,XXXXXXXXX,XXXXXXXXX,6909 Shady Sky Park,San Diego,CA,92104
5831,Patricia Smith,XXXXXXXXX,XXXXXXXXX,4601 Dewy Creek Concession,Hesperia,CA,92345
5835,Justin Hoffman,XXXXXXXXX,XXXXXXXXX,5443 Old Timber Expressway,Livermore,CA,94550
5840,Andrea Nunez,XXXXXXXXX,XXXXXXXXX,4895 Lost Swale,Los Angeles,CA,90024
5842,Lisa Davis,XXXXXXXXX,XXXXXXXXX,1981 Thunder Zephyr Edge,San Jose,CA,95125
5845,Daniel Bruce,XXXXXXXXX,XXXXXXXXX,6032 Jagged Butterfly Canyon,La Mesa,CA,91941
5854,Mary Smith,XXXXXXXXX,XXXXXXXXX,5803 Umber Meadow,Fullerton,CA,92833
5866,Daniel Smith,XXXXXXXXX,XXXXXXXXX,7773 Cinder Timber Island,Modesto,CA,95350
5876,Kevin Smith,XXXXXXXXX,XXXXXXXXX,9843 Indian Passage,Costa Mesa,CA,92627
5880,Jennifer Kerr,XXXXXXXXX,XXXXXXXXX,7589 Honey Fawn Crossing,Santa Clara,CA,95051
5882,Mary Ruiz,XXXXXXXXX,XXXXXXXXX,4047 Cozy Falls,Oceanside,CA,92054
5910,Mary Heath,XXXXXXXXX,XXXXXXXXX,7191 Jagged Avenue,Long Beach,CA,90813
5916,Karen Hicks,XXXXXXXXX,XXXXXXXXX,8110 Broad Passage,Hayward,CA,94541
5923,Mary Smith,XXXXXXXXX,XXXXXXXXX,7392 Pleasant Horse Orchard,Highland,CA,92346
5926,Mary Smith,XXXXXXXXX,XXXXXXXXX,599 Sleepy Townline,Granada Hills,CA,91344
5928,Janice Chavez,XXXXXXXXX,XXXXXXXXX,8354 Pleasant Timber Pathway,Oxnard,CA,93033
5931,Mary Herrera,XXXXXXXXX,XXXXXXXXX,4575 Thunder Dale,Compton,CA,90221
5932,Charles Smith,XXXXXXXXX,XXXXXXXXX,1411 Umber View,Sun Valley,CA,91352
5949,Ryan Howell,XXXXXXXXX,XXXXXXXXX,5892 Grand Cloud Parade,Laguna Hills,CA,92653
5958,Mary Brown,XXXXXXXXX,XXXXXXXXX,4675 Cozy Way,Garden Grove,CA,92843
5962,Jordan Smith,XXXXXXXXX,XXXXXXXXX,7885 Colonial Mount,Fresno,CA,93727
5963,Johnny Smith,XXXXXXXXX,XXXXXXXXX,7111 Indian Island Glade,Elk Grove,CA,95758
5966,Joseph Stone,XXXXXXXXX,XXXXXXXXX,6481 Clear Cider Falls,Fullerton,CA,92833
5968,Deborah Smith,XXXXXXXXX,XXXXXXXXX,8877 Little Anchor Maze,Campbell,CA,95008
5972,Mary Burton,XXXXXXXXX,XXXXXXXXX,921 Noble Grounds,Pomona,CA,91767
5977,Amanda Shaffer,XXXXXXXXX,XXXXXXXXX,633 Blue Bear Edge,Montebello,CA,90640
5979,Mary Kerr,XXXXXXXXX,XXXXXXXXX,2199 Hazy Creek Farms,Vista,CA,92084
5993,Austin Clayton,XXXXXXXXX,XXXXXXXXX,6491 Harvest Willow Pike,Carson,CA,90745
5995,Emma Foster,XXXXXXXXX,XXXXXXXXX,3183 Gentle Turnabout,Rosemead,CA,91770
5999,Randy Smith,XXXXXXXXX,XXXXXXXXX,9174 Umber Robin Knoll,Cupertino,CA,95014
6001,Andrew Smith,XXXXXXXXX,XXXXXXXXX,1987 Blue Crossing,Gardena,CA,90247
6005,Emily Alexander,XXXXXXXXX,XXXXXXXXX,5995 Dusty Highway,Victorville,CA,92392
6015,Emily Banks,XXXXXXXXX,XXXXXXXXX,431 Noble Dale Pines,Escondido,CA,92026
6021,Janice Harrison,XXXXXXXXX,XXXXXXXXX,9623 Stony Bay,Bellflower,CA,90706
6027,Mary Moore,XXXXXXXXX,XXXXXXXXX,9304 Emerald Oak Plaza,Hollister,CA,95023
6034,Cheryl Smith,XXXXXXXXX,XXXXXXXXX,4291 Dewy Hickory Ramp,San Diego,CA,92114
6037,Dorothy Carter,XXXXXXXXX,XXXXXXXXX,5652 Thunder Crossing,Tulare,CA,93274
6045,Mary Christensen,XXXXXXXXX,XXXXXXXXX,245 Hazy Dale,Bakersfield,CA,93306
6047,Mary Smith,XXXXXXXXX,XXXXXXXXX,6175 Golden Glade,Garden Grove,CA,92843
6054,Richard Reilly,XXXXXXXXX,XXXXXXXXX,8364 High Road,Los Angeles,CA,90047
6060,Michael Smith,XXXXXXXXX,XXXXXXXXX,726 Old Deer Carrefour,San Diego,CA,92129
6064,Mary Smith,XXXXXXXXX,XXXXXXXXX,8696 Silent Beacon Landing,South El Monte,CA,91733
6068,Michael Green,XXXXXXXXX,XXXXXXXXX,454 Old Glade,Anaheim,CA,92801
6083,Andrea Scott,XXXXXXXXX,XXXXXXXXX,1870 Stony Prairie Bend,Lompoc,CA,93436
6084,Mary Smith,XXXXXXXXX,XXXXXXXXX,5032 Sunny Barn Quay,Mission Viejo,CA,92691
6093,Douglas Jacobs,XXXXXXXXX,XXXXXXXXX,6724 High Chase,Santa Ana,CA,92704
6096,Brenda Boyd,XXXXXXXXX,XXXXXXXXX,2681 Thunder Campus,Sun Valley,CA,91352
6100,Joshua Blake,XXXXXXXXX,XXXXXXXXX,5379 High By-pass,Huntington Beach,CA,92646
6101,Mary Smith,XXXXXXXXX,XXXXXXXXX,3927 Indian Village,Los Angeles,CA,90033
6105,Mary Smith,XXXXXXXXX,XXXXXXXXX,6814 Golden Pike,Los Angeles,CA,90043
6112,Peter Smith,XXXXXXXXX,XXXXXXXXX,4786 Crystal Apple Island,Riverside,CA,92504
6114,Sandra Nguyen,XXXXXXXXX,XXXXXXXXX,3050 Silent Cape,Fremont,CA,94539
6118,Mary Smith,XXXXXXXXX,XXXXXXXXX,266 Misty Pine Mountain,San Diego,CA,92104
6126,Mary Smith,XXXXXXXXX,XXXXXXXXX,191 Iron Leaf Point,Chino,CA,91710
6129,Elizabeth Smith,XXXXXXXXX,XXXXXXXXX,6146 Dewy Jetty,Merced,CA,95340
6130,Donald Rodriguez,XXXXXXXXX,XXXXXXXXX,6122 Blue Quail Thicket,Tulare,CA,93274
6132,Madison Smith,XXXXXXXXX,XXXXXXXXX,3361 Crystal Crescent,Gardena,CA,90247
6137,Eric Smith,XXXXXXXXX,XXXXXXXXX,5238 Amber Villas,Tustin,CA,92780
6146,Mary Rowe,XXXXXXXXX,XXXXXXXXX,3891 Hidden Farms,Lancaster,CA,93536
6148,Mary Crawford,XXXXXXXXX,XXXXXXXXX,5437 Quaking Pony Heights,Los Angeles,CA,90032
6150,Willie Smith,XXXXXXXXX,XXXXXXXXX,59 Wishing Prairie Private,Lompoc,CA,93436
6158,Carl Hobbs,XXXXXXXXX,XXXXXXXXX,1296 Quiet Forest Glen,Alhambra,CA,91801
6163,Mary Smith,XXXXXXXXX,XXXXXXXXX,6036 Noble Blossom Wynd,San Jose,CA,95125
6164,Juan Bailey,XXXXXXXXX,XXXXXXXXX,4435 Harvest Apple Port,Los Angeles,CA,90057
6183,Mary Gray,XXXXXXXXX,XXXXXXXXX,5468 Clear Bend,Placentia,CA,92870
6187,Mary Hess,XXXXXXXXX,XXXXXXXXX,395 Quiet Pony Loop,West Covina,CA,91790
6189,Mary Smith,XXXXXXXXX,XXXXXXXXX,5117 Red Wynd,Long Beach,CA,90804
6206,Mary Patton,XXXXXXXXX,XXXXXXXXX,1204 Rustic Creek Quay,Cerritos,CA,90703
6211,Nicholas Dyer,XXXXXXXXX,XXXXXXXXX,1721 Jagged Embers Autoroute,Lynwood,CA,90262
6221,Andrew Mcgee,XXXXXXXXX,XXXXXXXXX,5261 Thunder Valley,San Jose,CA,95127
6225,Mary Smith,XXXXXXXXX,XXXXXXXXX,8963 Cinder Sky Carrefour,Riverside,CA,92509
6232,Janet Webb,XXXXXXXXX,XXXXXXXXX,9767 Tawny Nook,Los Angeles,CA,90047
6237,Bobby Anderson,XXXXXXXXX,XXXXXXXXX,5509 Dewy Hickory Centre,El Cajon,CA,92020
6248,Ronald Hanson,XXXXXXXXX,XXXXXXXXX,5076 Amber Blossom Hollow,Union City,CA,94587
6251,Mary Guerra,XXXXXXXXX,XXXXXXXXX,8289 Stony Thicket,Madera,CA,93638
6261,David Smith,XXXXXXXXX,XXXXXXXXX,8310 Velvet Bay,Corona,CA,92882
6283,Joan Case,XXXXXXXXX,XXXXXXXXX,8627 Sunny Grounds,Compton,CA,90221
6290,Mary Smith,XXXXXXXXX,XXXXXXXXX,4028 Jagged Quay,Ontario,CA,91761
6296,Mary Smith,XXXXXXXXX,XXXXXXXXX,3192 Clear Sky Forest,Bakersfield,CA,93306
6298,Mary Smith,XXXXXXXXX,XXXXXXXXX,2024 Heather Village,Sun Valley,CA,91352
6299,Richard Robinson,XXXXXXXXX,XXXXXXXXX,6468 Quiet Street,Pomona,CA,91767
6304,Justin Parker,XXXXXXXXX,XXXXXXXXX,4182 Indian Pond Freeway,Visalia,CA,93277
6308,Mary Wu,XXXXXXXXX,XXXXXXXXX,2831 Rustic Dale,Huntington Beach,CA,92647
6315,Mary Lee,XXXXXXXXX,XXXXXXXXX,8333 Red Passage,Carlsbad,CA,92009
6319,Mary Merritt,XXXXXXXXX,XXXXXXXXX,1155 Cotton Inlet,San Jose,CA,95125
6322,Richard Smith,XXXXXXXXX,XXXXXXXXX,398 Emerald Grove,Hanford,CA,93230
6328,Austin Walters,XXXXXXXXX,XXXXXXXXX,403 Tawny Hills By-pass,Los Angeles,CA,90066
6332,Mary Kelly,XXXXXXXXX,XXXXXXXXX,3939 Noble Fox Parade,West Covina,CA,91790
6339,Mary Bush,XXXXXXXXX,XXXXXXXXX,5835 Thunder Centre,Porterville,CA,93257
6354,Matthew Jordan,XXXXXXXXX,XXXXXXXXX,1490 Sunny Downs,Visalia,CA,93277
